Precipitation_mm_hr,Stream_Discharge_mm_hr,Evapotranspiration_mm_hr,Soil_mm,Snow_mm,Air_Temperature_celsius,streamflow_cfs,Air_Pressure,Relative_Humidity,Wind_Speed,Wind_Direction,Solar_Radiation
0,1,4,86,34,34,1,53,59,34,49,46
0,1,2,86,34,34,1,50,66,28,48,26
0,1,1,86,34,32,1,49,70,27,50,16
0,1,0,86,34,29,1,49,81,27,68,5
0,1,0,86,34,27,1,48,86,38,53,0
0,1,0,86,34,26,1,48,89,42,50,0
0,1,0,86,34,25,1,48,91,34,45,0
0,1,0,86,34,22,1,46,95,42,45,0
0,1,0,86,34,20,1,46,99,67,38,0
0,1,0,86,34,20,1,46,102,60,43,0
0,1,0,86,34,20,1,43,104,51,45,0
0,1,0,86,34,21,1,44,105,57,44,0
0,1,0,86,34,23,1,44,104,62,60,0
0,1,0,85,34,24,1,42,104,71,66,0
0,1,0,86,34,24,1,41,102,62,65,0
0,1,0,86,33,25,1,40,103,66,67,0
0,1,0,86,33,25,1,39,104,74,69,0
0,1,0,85,33,26,1,38,99,80,68,0
0,1,0,86,32,26,1,37,95,61,61,0
0,1,0,85,32,27,1,38,94,64,72,0
0,1,0,85,32,27,1,37,90,73,68,3
0,1,1,85,32,29,1,38,86,85,69,13
0,1,1,85,31,30,1,39,85,76,72,14
0,1,1,85,31,31,1,40,82,56,67,14
0,1,2,85,31,32,1,39,77,72,69,30
0,1,1,85,31,32,1,39,82,87,79,17
0,1,1,85,31,33,1,40,83,67,80,15
0,1,0,85,31,33,1,43,84,46,70,9
0,1,0,85,31,31,1,45,92,38,68,1
0,1,0,85,32,31,1,46,92,40,68,0
0,1,0,85,32,31,1,47,91,70,74,0
0,1,0,85,32,32,1,48,91,85,69,0
0,1,0,85,32,31,1,50,95,86,71,0
0,1,0,84,31,31,1,51,94,63,70,0
0,1,0,85,31,31,1,52,90,69,67,0
0,1,0,84,31,30,1,50,89,106,70,0
0,1,0,84,31,29,1,48,92,87,67,0
0,1,0,84,31,28,1,49,94,127,79,0
0,1,0,85,31,27,1,49,97,94,76,0
0,0,0,84,31,27,0,50,100,76,73,0
0,1,0,84,30,26,1,50,101,64,71,0
0,0,0,84,30,25,0,49,102,56,76,0
0,0,0,84,30,23,0,49,100,45,75,0
0,0,0,84,30,22,0,50,102,54,66,0
0,0,0,84,30,21,0,49,95,65,69,5
0,0,1,84,30,21,0,49,93,64,71,15
0,0,2,84,30,23,0,48,85,51,65,32
0,1,1,84,29,23,1,48,83,59,72,22
0,1,2,83,29,24,1,45,76,55,74,29
0,1,1,84,29,22,1,43,83,47,61,19
0,1,0,84,29,21,1,43,88,64,64,13
0,1,0,83,29,21,1,43,92,60,69,9
0,1,0,83,29,20,1,42,91,59,69,1
0,1,0,83,30,20,1,42,90,55,62,0
0,1,0,83,30,19,1,43,92,62,70,0
0,0,0,83,30,19,0,42,97,71,69,0
0,0,0,83,30,19,0,41,98,66,70,0
0,0,0,83,29,20,0,41,99,57,69,0
0,0,0,83,29,21,0,40,100,58,72,0
0,0,0,83,28,23,0,39,98,52,81,0
0,0,0,83,28,24,0,37,95,49,67,0
0,0,0,83,28,25,0,36,94,55,69,0
0,0,0,83,28,25,0,36,96,77,67,0
0,0,0,83,28,24,0,36,96,71,68,0
0,0,0,83,27,24,0,36,99,60,71,0
0,0,0,83,27,24,0,35,95,76,76,0
0,0,0,83,27,24,0,36,98,99,83,0
0,0,0,83,27,24,0,37,99,123,80,0
0,0,0,82,27,24,0,38,102,113,77,2
1,0,0,82,26,24,0,38,102,110,70,5
0,0,0,83,26,25,0,39,96,114,75,9
1,0,1,82,26,27,0,40,93,86,70,18
0,0,2,83,26,28,0,40,80,80,68,31
0,0,1,82,25,29,0,40,87,93,69,22
0,0,1,82,25,29,0,41,95,67,64,12
0,0,0,82,26,29,0,43,93,74,67,6
0,0,0,82,26,29,0,44,96,76,66,2
0,0,0,82,26,28,0,46,99,61,59,0
0,0,0,82,26,29,0,48,102,59,62,0
0,0,0,82,26,30,0,49,102,67,67,0
0,0,0,82,27,31,0,51,100,98,82,0
0,0,0,82,27,32,0,52,101,79,72,0
0,0,0,82,27,32,0,52,101,82,69,0
0,0,0,82,27,33,0,52,103,71,68,0
0,0,0,82,27,33,0,52,104,68,64,0
0,0,0,82,27,33,0,53,103,82,67,0
0,0,0,82,27,33,0,53,103,98,68,0
0,0,0,82,27,33,0,53,105,103,70,0
0,0,0,82,27,33,0,54,108,82,67,0
0,0,0,82,27,32,0,55,109,77,67,0
0,0,0,82,27,32,0,56,108,80,63,0
0,0,0,82,27,33,0,57,107,80,64,0
0,0,0,82,27,34,0,55,101,85,69,6
0,0,2,82,27,37,0,56,90,83,64,22
0,0,3,82,27,36,0,58,87,64,61,36
0,0,5,82,27,38,0,59,79,49,60,51
0,0,5,82,27,41,0,57,72,46,64,52
0,0,3,81,27,42,0,56,72,36,68,31
0,0,2,82,27,43,0,55,74,37,68,21
0,0,0,82,28,43,0,55,85,37,35,4
0,0,0,82,28,42,0,54,90,68,39,0
0,0,0,81,28,41,0,53,92,37,66,0
0,0,0,81,29,43,0,53,90,34,72,0
0,0,0,81,29,42,0,53,91,33,72,0
0,0,0,81,29,42,0,52,91,36,53,0
0,0,0,81,29,40,0,52,96,17,43,0
0,0,0,81,29,40,0,52,97,17,69,0
0,0,0,81,29,38,0,52,104,9,55,0
0,0,0,81,29,39,0,52,105,7,41,0
0,0,0,81,29,39,0,49,105,5,59,0
0,0,0,81,29,39,0,49,105,6,19,0
0,0,0,81,29,40,0,47,107,7,29,0
0,0,0,81,29,39,0,44,107,12,39,0
0,0,0,81,29,39,0,44,105,5,68,0
0,0,0,81,29,39,0,45,100,4,59,0
0,0,0,81,30,37,0,44,115,2,87,0
2,0,0,81,30,37,0,43,119,1,72,0
2,0,0,81,30,37,0,42,117,1,79,2
2,0,0,81,31,38,0,40,114,3,71,3
2,0,0,81,31,39,0,39,111,7,75,6
0,0,1,81,31,41,0,37,107,8,70,8
0,0,0,81,31,43,0,35,112,18,76,7
0,0,1,81,32,44,0,34,110,12,62,8
0,0,0,81,32,44,0,34,101,13,27,6
0,0,0,81,32,43,0,35,104,14,55,0
0,0,0,81,32,41,0,37,106,19,71,0
0,0,0,81,32,40,0,39,108,26,68,0
0,0,0,81,32,39,0,41,109,44,71,0
0,0,0,81,32,38,0,42,111,49,62,0
0,0,0,81,33,37,0,44,106,54,66,0
0,0,0,81,33,36,0,46,109,65,65,0
0,0,0,81,33,36,0,48,112,53,65,0
0,0,0,81,33,36,0,49,113,44,65,0
0,0,0,81,34,36,0,50,114,57,61,0
0,0,0,81,34,37,0,52,113,49,65,0
0,0,0,81,34,37,0,53,115,52,64,0
0,0,0,81,34,37,0,54,115,49,63,0
0,0,0,81,34,37,0,55,114,50,66,0
0,0,0,81,34,37,0,56,113,39,64,0
0,0,0,81,34,37,0,58,112,34,55,0
0,0,0,81,34,38,0,59,107,48,59,5
0,0,2,81,34,40,0,61,94,52,60,22
0,0,4,81,34,42,0,62,87,56,62,39
0,0,6,81,34,46,0,63,73,49,76,52
0,0,6,81,34,46,0,63,70,47,70,52
0,0,4,81,34,47,0,63,69,46,66,32
0,0,2,81,34,47,0,63,66,37,68,18
0,0,0,81,34,46,0,63,71,29,73,4
0,0,0,81,34,44,0,64,73,26,66,0
0,0,0,81,34,42,0,65,87,17,59,0
0,0,0,81,34,40,0,67,89,21,64,0
0,0,0,81,35,40,0,67,91,25,55,0
0,0,0,81,35,41,0,67,96,31,16,0
0,0,0,81,35,42,0,68,92,50,7,0
0,0,0,81,35,43,0,67,95,36,5,0
0,0,0,81,35,42,0,66,101,17,25,0
0,0,0,81,35,43,0,67,97,19,25,0
0,0,0,81,35,43,0,65,101,16,27,0
0,0,0,81,35,43,0,66,103,16,28,0
0,0,0,81,34,44,0,66,103,22,4,0
0,0,0,81,34,43,0,65,110,5,19,0
0,0,0,81,34,40,0,64,112,21,7,0
0,0,0,81,34,39,0,64,114,18,7,0
0,0,0,81,34,39,0,64,115,15,6,0
0,0,0,81,34,41,0,64,110,1,61,6
0,0,1,81,34,43,0,64,96,6,73,12
0,0,0,81,34,43,0,64,99,7,73,7
0,0,1,81,34,44,0,63,96,7,74,13
0,0,1,81,34,45,0,60,99,9,86,14
0,0,1,81,34,46,0,58,98,12,80,14
0,0,1,81,34,47,0,56,100,11,79,9
0,0,0,81,34,47,0,56,104,0,84,2
0,0,0,81,34,46,0,56,110,0,70,0
0,0,0,81,34,46,0,55,114,1,74,0
0,0,0,81,34,46,0,56,119,1,87,0
0,0,0,81,34,45,0,56,122,7,42,0
0,0,0,81,35,46,0,55,122,10,24,0
1,0,0,81,35,45,0,55,124,3,75,0
1,0,0,81,36,45,0,55,126,2,64,0
0,0,0,81,36,45,0,54,121,16,39,0
0,0,0,81,36,42,0,54,120,18,16,0
0,0,0,81,36,43,0,53,118,19,34,0
0,0,0,81,36,44,0,53,112,20,37,0
0,0,0,81,36,44,0,54,110,18,44,0
0,0,0,81,36,44,0,53,110,13,34,0
0,0,0,81,36,44,0,53,108,16,34,0
0,0,0,81,36,44,0,54,108,19,44,0
0,0,0,81,36,43,0,55,102,27,53,0
0,0,0,81,36,43,0,55,102,33,54,6
0,0,1,81,36,44,0,55,95,29,49,14
0,0,2,81,36,43,0,56,97,24,55,16
0,0,4,81,37,44,0,56,88,34,56,34
0,0,3,81,37,44,0,54,70,44,66,31
0,0,1,81,37,43,0,53,71,43,70,15
0,0,0,81,37,41,0,53,99,32,49,7
0,0,0,81,37,40,0,53,93,32,57,6
0,0,0,81,37,39,0,53,90,27,62,1
0,0,0,81,37,38,0,53,96,24,61,0
0,0,0,81,38,38,0,54,97,19,58,0
0,0,0,81,38,37,0,55,98,33,63,0
0,0,0,81,38,36,0,56,94,31,71,0
0,0,0,81,38,36,0,56,95,38,73,0
0,0,0,81,38,36,0,57,96,47,70,0
0,0,0,81,38,36,0,57,95,39,70,0
0,0,0,81,38,35,0,56,94,46,71,0
0,0,0,81,38,35,0,56,98,52,67,0
0,0,0,81,38,35,0,57,99,38,64,0
0,0,0,81,38,35,0,58,96,43,59,0
0,0,0,81,38,34,0,59,94,46,68,0
0,0,0,81,38,32,0,60,94,67,64,0
0,0,0,81,38,31,0,61,94,73,67,0
0,0,0,81,38,30,0,63,99,56,66,0
0,0,0,81,38,29,0,65,98,56,65,5
0,0,1,81,38,30,0,67,88,61,65,21
0,0,3,81,38,31,0,68,83,71,62,39
0,0,3,81,38,33,0,68,74,53,68,40
0,0,2,81,38,35,0,67,72,54,60,29
0,0,1,81,38,35,0,66,76,57,68,19
0,0,1,81,38,34,0,66,80,49,73,11
0,0,0,81,38,35,0,66,81,46,66,9
0,0,0,81,38,33,0,67,84,32,63,2
0,0,0,81,38,30,0,68,96,28,59,0
0,0,0,81,38,28,0,68,103,23,54,0
0,0,0,81,38,30,0,70,102,45,67,0
0,0,0,81,38,30,0,69,103,56,67,0
0,0,0,81,38,29,0,69,105,38,69,0
0,0,0,81,38,30,0,69,105,34,67,0
0,0,0,81,39,29,0,68,102,36,67,0
0,0,0,81,39,27,0,67,105,28,66,0
0,0,0,81,39,26,0,67,106,31,66,0
0,0,0,81,39,26,0,67,107,26,52,0
0,0,0,81,39,26,0,67,106,23,47,0
0,0,0,81,39,25,0,67,106,35,40,0
0,0,0,81,40,26,0,65,103,38,43,0
0,0,0,81,40,27,0,65,103,37,33,0
0,0,0,81,40,29,0,65,106,18,9,1
0,0,0,81,40,33,0,64,98,8,38,5
0,0,0,81,40,32,0,64,91,11,74,10
0,0,2,81,39,34,0,65,79,21,80,31
0,0,2,81,39,36,0,62,78,25,79,26
0,0,2,81,39,37,0,60,79,16,75,20
0,0,2,81,39,38,0,57,78,14,63,21
0,0,1,80,38,39,0,56,79,18,72,17
0,0,0,80,38,39,0,55,82,14,69,8
0,0,0,80,38,38,0,55,85,9,91,1
0,0,0,80,38,35,0,55,99,11,38,0
0,0,0,81,38,34,0,55,103,17,12,0
0,0,0,80,38,35,0,55,103,11,9,0
0,0,0,80,39,35,0,56,108,5,14,0
0,0,0,80,39,35,0,56,112,0,15,0
0,0,0,80,39,34,0,56,114,4,14,0
0,0,0,80,39,34,0,57,115,9,12,0
0,0,0,80,39,32,0,57,115,16,11,0
0,0,0,80,39,30,0,57,113,23,7,0
0,0,0,80,39,30,0,57,114,23,7,0
0,0,0,80,39,29,0,58,114,28,4,0
0,0,0,80,39,28,0,59,114,30,6,0
0,0,0,80,39,29,0,60,114,30,6,0
0,0,0,80,39,29,0,62,114,26,7,0
0,0,0,80,39,31,0,63,115,15,14,0
0,0,0,80,39,33,0,65,112,9,36,6
0,0,1,80,39,35,0,66,102,6,49,13
0,0,2,80,39,38,0,67,90,12,74,22
0,0,5,80,39,42,0,67,76,19,76,47
0,0,5,80,39,44,0,67,71,28,76,46
0,0,2,80,38,46,0,66,75,29,72,20
0,0,1,80,38,46,0,67,84,23,53,7
0,0,0,80,38,46,0,68,85,13,61,6
0,0,0,80,38,44,0,68,94,12,63,2
0,0,0,79,38,40,0,70,106,24,18,0
0,0,0,79,38,41,0,71,110,26,10,0
0,0,0,80,39,43,0,72,110,14,24,0
0,0,0,79,39,43,0,72,111,10,11,0
0,0,0,79,39,43,0,73,110,4,48,0
0,0,0,80,39,43,0,72,109,5,60,0
0,0,0,79,39,43,0,73,106,3,30,0
0,0,0,79,39,43,0,72,106,7,108,0
0,0,0,79,39,44,0,71,107,10,93,0
0,0,0,79,39,44,0,70,108,13,94,0
0,0,0,79,39,45,0,70,109,19,98,0
0,0,0,79,39,45,0,70,110,27,95,0
0,0,0,79,39,45,0,69,112,29,91,0
0,0,0,79,39,45,0,68,112,26,93,0
0,0,0,79,39,45,0,68,113,25,87,0
0,0,0,79,39,46,0,67,112,27,80,2
0,0,0,80,39,46,0,68,109,15,62,6
0,0,1,79,39,47,0,69,105,20,73,11
0,0,2,79,39,49,0,67,100,27,85,16
0,0,4,79,39,52,0,63,94,38,79,27
0,0,1,79,39,53,0,61,105,35,83,9
0,0,0,79,39,53,0,59,112,35,87,3
3,0,0,79,39,52,0,58,125,31,86,1
4,0,0,80,39,52,0,58,127,23,78,0
3,0,0,80,39,52,0,58,127,17,85,0
1,0,0,79,39,53,0,57,127,22,93,0
0,0,0,79,40,53,0,56,127,14,81,0
3,0,0,79,40,54,0,55,127,13,84,0
2,0,0,79,40,54,0,55,127,9,39,0
0,0,0,80,41,53,0,53,127,0,7,0
0,0,0,80,41,53,0,52,127,0,60,0
0,0,0,80,42,53,0,51,127,0,20,0
0,0,0,80,42,55,0,50,127,1,17,0
0,0,0,80,42,55,0,51,125,7,42,0
0,0,0,80,42,55,0,51,121,13,41,0
0,0,0,80,43,55,0,50,115,19,33,0
0,0,0,80,43,53,0,51,117,40,69,0
0,0,0,80,43,52,0,53,115,55,83,0
0,0,0,80,43,51,0,54,116,45,61,0
0,0,0,80,43,50,0,56,109,41,61,6
0,0,3,80,43,50,0,56,101,35,58,25
0,0,4,80,44,49,0,58,95,30,52,29
0,0,5,80,45,50,0,59,87,24,45,41
0,0,6,80,45,50,0,58,84,31,47,45
0,0,3,80,46,48,0,57,87,33,48,23
0,0,2,80,46,48,0,55,85,32,34,20
0,0,1,80,46,47,0,55,89,44,20,9
0,0,0,80,46,45,0,54,96,46,11,1
0,0,0,80,45,44,0,53,106,40,7,0
5,0,0,80,46,41,0,53,120,48,9,0
3,0,0,80,46,38,0,53,120,64,10,0
4,0,0,80,47,37,0,54,121,40,15,0
0,0,0,80,47,36,0,52,115,71,11,0
0,0,0,80,48,35,0,50,111,78,12,0
0,0,0,80,48,33,0,51,109,79,12,0
0,0,0,80,48,31,0,48,105,82,8,0
0,0,0,80,48,29,0,50,106,65,33,0
0,0,0,80,48,26,0,52,103,59,56,0
0,0,0,80,48,25,0,53,102,55,72,0
0,0,0,80,48,24,0,54,101,61,57,0
0,0,0,80,49,23,0,57,104,75,63,0
0,0,0,80,49,22,0,59,106,59,65,0
0,0,0,81,49,21,0,62,105,50,64,0
0,0,0,80,49,22,0,64,91,39,58,7
0,0,1,80,50,23,0,66,81,50,48,26
0,0,3,80,50,26,0,69,64,55,62,48
0,0,4,80,50,29,0,71,53,41,60,57
0,0,4,80,50,30,0,71,50,49,64,55
0,0,3,80,50,30,0,71,38,59,67,38
0,0,1,81,50,27,0,73,39,52,63,21
0,0,0,80,50,25,0,75,43,50,63,5
0,0,0,80,50,24,0,78,52,43,70,1
0,0,0,80,50,21,0,80,56,31,64,0
0,0,0,80,50,18,0,83,64,23,36,0
0,0,0,80,50,16,0,85,72,26,32,0
0,0,0,80,50,15,0,86,74,26,19,0
0,0,0,80,50,14,0,87,77,27,13,0
0,0,0,80,50,13,0,89,82,30,8,0
0,0,0,80,50,13,0,89,84,30,8,0
0,0,0,80,50,13,0,89,87,26,8,0
0,0,0,80,50,12,0,89,88,30,8,0
0,0,0,80,50,12,0,91,93,26,11,0
0,0,0,81,50,13,0,91,94,31,8,0
0,0,0,80,50,12,0,91,97,32,7,0
0,0,0,80,50,12,0,91,98,29,8,0
0,0,0,80,50,12,0,92,99,27,8,0
0,0,0,81,50,12,0,93,99,30,9,0
0,0,0,80,50,16,0,94,90,21,45,7
0,0,1,80,50,20,0,95,78,41,62,20
0,0,3,81,50,23,0,95,67,59,62,44
0,0,4,80,50,25,0,95,54,44,60,56
0,0,4,80,49,26,0,92,46,42,59,54
0,0,3,80,49,28,0,90,46,43,60,40
0,0,1,80,49,27,0,88,48,34,59,18
0,0,0,80,48,26,0,88,49,32,62,9
0,0,0,80,48,25,0,88,52,20,34,2
0,0,0,80,48,19,0,89,68,30,14,0
0,0,0,80,47,17,0,91,78,32,9,0
0,0,0,80,47,16,0,92,83,33,9,0
0,0,0,80,47,16,0,92,87,30,9,0
0,0,0,80,47,15,0,93,86,26,8,0
0,0,0,80,47,15,0,93,75,33,9,0
0,0,0,80,47,17,0,94,74,31,10,0
0,0,0,80,47,17,0,94,74,32,15,0
0,0,0,80,47,16,0,93,78,30,14,0
0,0,0,80,47,14,0,93,81,36,15,0
0,0,0,80,47,14,0,94,78,37,14,0
0,0,0,80,47,16,0,95,77,37,11,0
0,0,0,80,47,14,0,95,81,34,8,0
0,0,0,80,47,12,0,95,86,29,7,0
0,0,0,80,47,11,0,96,90,27,9,0
0,0,0,80,47,13,0,97,82,16,54,7
0,0,1,80,47,19,0,96,63,15,53,28
0,0,3,80,47,23,0,96,53,32,69,48
0,0,4,80,47,27,0,95,38,28,62,57
0,0,4,80,47,29,0,94,26,43,58,58
0,0,3,80,47,29,0,92,28,35,65,38
0,0,1,80,46,28,0,93,35,32,63,21
0,0,0,79,46,27,0,94,45,26,62,6
0,0,0,79,46,24,0,94,61,15,34,1
0,0,0,79,46,22,0,93,81,22,9,0
0,0,0,79,46,21,0,95,82,20,7,0
0,0,0,79,46,23,0,95,84,11,11,0
0,0,0,79,46,23,0,94,74,1,14,0
0,0,0,79,46,23,0,94,74,7,57,0
0,0,0,79,46,23,0,94,72,0,66,0
0,0,0,79,46,23,0,93,75,1,74,0
0,0,0,79,46,23,0,92,82,2,14,0
0,0,0,78,45,23,0,92,85,2,35,0
0,0,0,78,45,24,0,91,79,1,74,0
0,0,0,78,45,21,0,90,82,7,69,0
0,0,0,78,45,19,0,89,84,22,13,0
0,0,0,78,45,19,0,88,86,27,10,0
0,0,0,78,45,21,0,87,82,20,29,0
0,0,0,78,45,22,0,88,78,6,18,0
0,0,0,78,45,23,0,87,65,1,57,4
0,0,0,78,45,24,0,85,61,8,77,10
0,0,1,78,45,26,0,85,61,21,60,21
0,0,2,78,45,27,0,83,58,21,70,26
0,0,3,78,45,30,0,80,48,26,66,46
0,0,3,78,44,31,0,78,47,26,68,39
0,0,1,78,44,33,0,74,51,19,76,19
0,0,1,78,44,34,0,72,53,16,84,11
0,0,0,78,44,32,0,71,67,16,76,2
0,0,0,77,44,28,0,71,84,33,8,0
0,0,0,78,44,28,0,71,84,36,9,0
0,0,0,78,44,29,0,71,83,39,9,0
0,0,0,77,44,29,0,70,81,43,9,0
0,0,0,77,44,31,0,70,73,37,15,0
0,0,0,77,44,32,0,69,70,27,34,0
0,0,0,78,44,29,0,69,81,32,27,0
0,0,0,78,44,28,0,68,93,36,8,0
0,0,0,77,44,27,0,68,98,30,9,0
0,0,0,78,44,29,0,67,101,29,7,0
0,0,0,77,44,27,0,68,101,27,6,0
0,0,0,77,44,27,0,68,101,35,12,0
0,0,0,77,44,27,0,68,103,35,14,0
0,0,0,77,44,30,0,69,105,27,14,0
0,0,0,76,44,29,0,69,104,23,15,1
0,0,0,77,44,34,0,71,89,27,45,9
0,0,1,77,43,34,0,72,85,17,50,15
0,0,3,77,43,37,0,72,69,37,59,32
0,0,2,77,43,36,0,72,72,42,62,20
0,0,2,77,43,36,0,71,70,43,65,22
0,0,2,76,43,37,0,71,69,41,59,28
0,0,1,76,43,36,0,72,74,40,63,13
0,0,0,77,43,36,0,73,71,38,57,7
0,0,0,76,43,34,0,74,78,26,62,3
0,0,0,76,43,29,0,75,89,19,35,0
0,0,0,77,43,26,0,76,91,27,41,0
0,0,0,76,43,25,0,77,89,32,31,0
0,0,0,76,43,24,0,78,89,31,35,0
0,0,0,76,43,24,0,80,90,42,15,0
0,0,0,76,43,23,0,80,88,46,5,0
0,0,0,76,43,23,0,80,88,43,15,0
0,0,0,76,43,22,0,81,90,40,23,0
0,0,0,76,43,23,0,80,89,33,49,0
0,0,0,76,43,20,0,81,94,29,57,0
0,0,0,76,43,18,0,81,100,35,20,0
0,0,0,76,43,18,0,81,100,37,7,0
0,0,0,76,43,18,0,81,101,40,8,0
0,0,0,76,43,18,0,82,102,38,6,0
0,0,0,75,43,19,0,84,101,35,9,0
0,0,0,75,43,24,0,84,90,22,25,8
0,0,2,76,43,31,0,84,69,28,58,28
0,0,4,75,43,34,0,84,59,35,58,50
0,0,6,75,43,37,0,83,56,37,45,65
0,0,6,75,43,37,0,81,48,43,63,61
0,0,4,75,43,38,0,79,49,36,57,41
0,0,2,75,42,38,0,78,56,33,70,23
0,0,0,75,42,37,0,77,64,32,60,6
0,0,0,75,42,37,0,77,74,9,60,3
0,0,0,75,42,34,0,76,87,7,59,0
0,0,0,75,42,31,0,76,94,25,9,0
0,0,0,74,42,30,0,76,95,28,10,0
0,0,0,74,42,30,0,76,96,29,9,0
0,0,0,74,42,31,0,76,96,28,13,0
0,0,0,74,42,31,0,75,96,29,14,0
0,0,0,74,42,34,0,74,99,12,17,0
0,0,0,74,42,35,0,74,99,11,15,0
0,0,0,74,42,35,0,72,99,15,11,0
0,0,0,74,42,35,0,71,97,8,34,0
0,0,0,74,42,35,0,71,92,8,71,0
0,0,0,74,42,32,0,69,101,17,46,0
0,0,0,74,42,32,0,67,103,25,9,0
0,0,0,74,42,33,0,66,104,10,42,0
1,0,0,73,42,32,0,66,115,2,94,0
0,0,0,73,42,33,0,65,111,6,51,4
0,0,1,73,42,42,0,65,104,19,50,13
0,0,4,73,42,47,0,64,88,30,43,37
0,0,7,73,42,51,0,64,74,48,61,49
0,0,2,73,42,49,0,62,90,44,51,17
0,0,3,73,42,50,0,62,77,47,54,25
0,0,1,73,42,49,0,61,85,43,43,9
0,0,0,73,42,48,0,63,91,40,41,6
0,0,0,73,42,48,0,63,58,39,45,2
0,0,0,73,42,47,0,64,54,37,36,0
0,0,0,73,42,45,0,65,59,34,38,0
0,0,0,73,42,44,0,66,59,40,28,0
0,0,0,73,42,45,0,67,62,47,31,0
0,0,0,73,43,42,0,67,76,32,31,0
0,0,0,73,43,38,0,67,88,38,10,0
0,0,0,73,43,38,0,66,87,39,16,0
0,0,0,73,43,38,0,65,92,34,11,0
0,0,0,73,43,40,0,64,93,26,13,0
0,0,0,73,43,40,0,63,97,21,37,0
0,0,0,73,43,39,0,62,97,28,27,0
0,0,0,73,43,35,0,60,97,29,34,0
0,0,0,73,43,35,0,60,99,30,18,0
0,0,0,73,43,37,0,59,97,25,21,0
0,0,0,73,43,36,0,59,98,28,25,0
0,0,0,73,43,37,0,58,95,22,22,7
0,0,3,73,43,43,0,57,74,27,66,32
0,0,6,73,43,46,0,56,62,38,62,51
0,0,7,73,43,48,0,54,57,51,72,57
0,0,8,73,43,50,0,51,48,51,68,56
0,0,6,73,43,53,0,48,44,54,71,42
0,0,3,73,43,53,0,45,47,53,67,22
0,0,1,73,43,53,0,42,48,45,55,9
0,0,0,73,43,53,0,41,50,45,71,3
0,0,0,73,43,52,0,39,54,53,76,0
0,0,0,73,43,52,0,38,58,35,74,0
0,0,0,73,43,51,0,36,63,38,86,0
0,0,0,73,43,50,0,34,61,48,76,0
0,0,0,73,43,50,0,32,62,38,75,0
0,0,0,73,43,51,0,30,55,34,69,0
0,0,0,73,43,51,0,29,48,35,55,0
0,0,0,73,43,51,0,27,48,55,44,0
0,0,0,73,44,50,0,26,51,51,53,0
0,0,0,73,44,49,0,24,59,51,34,0
0,0,0,73,44,49,0,24,67,52,44,0
0,0,0,73,44,48,0,21,72,40,42,0
0,0,0,73,44,48,0,20,82,37,48,0
0,0,0,73,44,47,0,20,93,29,49,0
1,0,0,73,44,45,0,20,108,40,49,0
0,0,0,73,44,42,0,24,93,43,64,6
0,0,1,73,44,38,0,26,95,68,72,13
0,0,3,73,45,34,0,32,67,64,72,40
0,0,5,73,45,33,0,36,48,62,61,61
0,0,5,73,45,31,0,39,49,57,58,60
0,0,3,73,45,30,0,40,49,52,56,44
0,0,2,73,45,30,0,41,49,48,62,23
0,0,0,73,45,29,0,41,50,44,51,8
0,0,0,73,45,28,0,42,56,30,51,1
0,0,0,73,45,25,0,43,68,13,40,0
0,0,0,73,45,22,0,45,79,26,14,0
0,0,0,73,45,22,0,45,84,18,9,0
0,0,0,73,45,24,0,45,84,16,13,0
0,0,0,73,45,26,0,45,81,9,34,0
0,0,0,73,46,26,0,46,76,3,52,0
0,0,0,73,46,26,0,45,84,1,71,0
0,0,0,73,46,25,0,43,106,1,62,0
0,0,0,73,46,26,0,40,111,0,73,0
3,0,0,73,46,27,0,38,114,0,22,0
3,0,0,73,46,28,0,37,114,4,28,0
0,0,0,73,46,29,0,35,114,6,14,0
0,0,0,73,46,29,0,34,116,2,9,0
1,0,0,73,46,30,0,31,116,1,6,0
2,0,0,73,47,31,0,29,117,1,3,0
3,0,0,73,47,32,0,28,117,0,5,1
1,0,0,73,47,34,0,27,109,2,62,4
0,0,0,73,47,35,0,26,102,2,58,5
0,0,0,73,47,36,0,25,100,3,53,8
1,0,0,73,47,37,0,23,108,5,67,9
0,0,1,73,47,38,0,21,108,13,75,11
5,0,1,72,47,42,0,20,118,17,64,8
2,0,0,72,47,47,0,23,102,44,55,6
0,0,0,73,47,45,0,25,100,41,69,1
0,0,0,73,47,41,0,29,94,57,69,0
0,0,0,73,47,36,0,33,89,54,58,0
0,0,0,73,47,30,0,37,87,61,56,0
0,0,0,73,47,27,0,40,93,49,66,0
0,0,0,72,47,27,0,44,98,34,57,0
0,0,0,72,47,28,0,46,95,53,63,0
0,0,0,73,48,28,0,49,91,60,69,0
0,0,0,73,48,27,0,51,90,68,72,0
0,0,0,72,48,27,0,53,93,51,68,0
0,0,0,72,48,25,0,55,90,53,74,0
0,0,0,72,48,23,0,58,88,37,58,0
0,0,0,72,48,19,0,61,88,27,50,0
0,0,0,72,48,14,0,64,95,21,26,0
0,0,0,72,48,12,0,66,96,22,37,0
0,0,0,73,49,12,0,69,95,32,48,1
0,0,0,72,49,16,0,71,81,26,50,8
0,0,2,73,49,21,0,72,68,39,47,32
0,0,3,73,49,24,0,74,57,43,44,53
0,0,3,72,49,25,0,75,57,48,60,47
0,0,4,73,49,27,0,75,50,47,52,63
0,0,3,72,49,29,0,76,47,49,57,47
